cluster_label,year,quarter,num_sales,sentiment_score,rating
80,2016,2,175,3.9017142857142852,3.9771428571428573
80,2016,3,319,4.06833855799373,4.040752351097178
80,2016,4,289,4.0221453287197235,4.062283737024221
80,2017,1,281,4.067615658362989,4.00711743772242
80,2017,2,247,4.018623481781376,4.02834008097166
80,2017,3,325,3.992923076923077,3.9292307692307693
80,2017,4,363,3.838567493112948,3.7024793388429753
80,2018,1,495,3.851111111111111,3.775757575757576
80,2018,2,352,3.8525568181818177,3.8011363636363638
80,2018,3,335,3.9080597014925376,3.707462686567164
80,2018,4,352,3.8696022727272723,3.8636363636363638
80,2019,1,385,3.963636363636364,3.8337662337662337
80,2019,2,363,3.9264462809917355,3.975206611570248
80,2019,3,399,3.98671679197995,3.944862155388471
80,2019,4,480,3.9825,3.8583333333333334
80,2020,1,491,3.973319755600815,3.9124236252545823
80,2020,2,418,3.8356459330143537,3.6196172248803826
80,2020,3,686,4.04067055393586,3.8556851311953353
80,2020,4,689,4.045428156748912,4.146589259796807
80,2021,1,825,3.8884848484848487,3.835151515151515
80,2021,2,411,3.720681265206813,3.4525547445255476
80,2021,3,300,3.8276666666666666,3.59
80,2021,4,203,3.7650246305418715,3.4729064039408866
80,2022,1,156,3.871794871794872,3.58974358974359
80,2022,2,129,3.814728682170543,3.5968992248062017
80,2022,3,160,3.824375,3.54375
80,2022,4,114,3.6561403508771932,3.3859649122807016
80,2023,1,134,3.9768656716417907,3.7686567164179103
80,2023,2,42,3.7833333333333337,3.738095238095238
80,2023,3,5,3.6399999999999997,2.4
81,2002,3,0,0.0,0.0
81,2002,4,0,0.0,0.0
81,2003,1,0,0.0,0.0
81,2003,2,0,0.0,0.0
81,2003,3,0,0.0,0.0
81,2003,4,0,0.0,0.0
81,2004,1,0,0.0,0.0
81,2004,2,0,0.0,0.0
81,2004,3,0,0.0,0.0
81,2004,4,0,0.0,0.0
81,2005,1,0,0.0,0.0
81,2005,2,0,0.0,0.0
81,2005,3,0,0.0,0.0
81,2005,4,0,0.0,0.0
81,2006,1,0,0.0,0.0
81,2006,2,0,0.0,0.0
81,2006,3,0,0.0,0.0
81,2006,4,0,0.0,0.0
81,2007,1,0,0.0,0.0
81,2007,2,0,0.0,0.0
81,2007,3,0,0.0,0.0
81,2007,4,1,4.5,1.0
81,2008,1,0,0.0,0.0
81,2008,2,0,0.0,0.0
81,2008,3,0,0.0,0.0
81,2008,4,0,0.0,0.0
81,2009,1,2,4.9,3.0
81,2009,2,0,0.0,0.0
81,2009,3,0,0.0,0.0
81,2009,4,0,0.0,0.0
81,2010,1,0,0.0,0.0
81,2010,2,0,0.0,0.0
81,2010,3,0,0.0,0.0
81,2010,4,0,0.0,0.0
81,2011,1,0,0.0,0.0
81,2011,2,2,4.9,4.5
81,2011,3,0,0.0,0.0
81,2011,4,1,4.8,5.0
81,2012,1,1,4.9,5.0
81,2012,2,1,4.8,5.0
81,2012,3,1,1.3,5.0
81,2012,4,12,4.408333333333333,3.9166666666666665
81,2013,1,9,3.5888888888888886,3.4444444444444446
81,2013,2,2,3.9000000000000004,4.0
81,2013,3,3,2.6333333333333333,2.6666666666666665
81,2013,4,15,4.166666666666667,3.933333333333333
81,2014,1,25,4.112,3.68
81,2014,2,3,4.566666666666667,5.0
81,2014,3,9,4.177777777777778,4.111111111111111
81,2014,4,79,4.203797468354431,4.1265822784810124
81,2015,1,67,4.056716417910448,4.223880597014926
81,2015,2,13,3.9153846153846152,3.8461538461538463
81,2015,3,12,4.083333333333333,4.166666666666667
81,2015,4,104,4.1125,4.0576923076923075
81,2016,1,129,4.0922480620155035,4.263565891472868
81,2016,2,18,4.066666666666666,4.5
81,2016,3,29,4.251724137931034,4.379310344827586
81,2016,4,355,4.152394366197183,3.9211267605633804
81,2017,1,315,4.165079365079365,4.066666666666666
81,2017,2,58,4.174137931034482,4.396551724137931
81,2017,3,52,3.9903846153846154,3.5961538461538463
81,2017,4,409,3.8821515892420537,3.5012224938875307
81,2018,1,346,4.05664739884393,3.8554913294797686
81,2018,2,76,4.080263157894737,3.9210526315789473
81,2018,3,52,3.8923076923076922,3.6538461538461537
81,2018,4,612,4.082516339869281,3.9362745098039214
81,2019,1,477,4.243186582809225,4.19706498951782
81,2019,2,64,4.2078125,3.875
81,2019,3,79,4.343037974683544,4.341772151898734
81,2019,4,1094,4.174497257769652,3.995429616087751
81,2020,1,892,4.217713004484304,4.192825112107624
81,2020,2,72,4.175000000000001,4.361111111111111
81,2020,3,118,4.387288135593221,4.279661016949152
81,2020,4,1148,4.121254355400697,3.8257839721254356
81,2021,1,621,4.151529790660225,4.017713365539453
81,2021,2,126,4.155555555555556,4.015873015873016
81,2021,3,92,3.960869565217391,3.8043478260869565
81,2021,4,658,3.9632218844984806,3.601823708206687
81,2022,1,498,4.142570281124498,3.92570281124498
81,2022,2,55,4.065454545454545,3.8363636363636364
81,2022,3,43,4.090697674418605,4.0
81,2022,4,383,4.189556135770235,3.911227154046997
81,2023,1,200,4.2044999999999995,4.09
81,2023,2,17,4.341176470588235,4.235294117647059
81,2023,3,4,4.15,4.75
82,2002,3,0,0.0,0.0
82,2002,4,0,0.0,0.0
82,2003,1,0,0.0,0.0
82,2003,2,0,0.0,0.0
82,2003,3,0,0.0,0.0
82,2003,4,0,0.0,0.0
82,2004,1,0,0.0,0.0
82,2004,2,0,0.0,0.0
82,2004,3,0,0.0,0.0
82,2004,4,0,0.0,0.0
82,2005,1,0,0.0,0.0
82,2005,2,0,0.0,0.0
82,2005,3,0,0.0,0.0
82,2005,4,0,0.0,0.0
82,2006,1,0,0.0,0.0
82,2006,2,0,0.0,0.0
82,2006,3,0,0.0,0.0
82,2006,4,1,3.7,3.0
82,2007,1,0,0.0,0.0
82,2007,2,1,4.9,3.0
82,2007,3,1,4.0,3.0
82,2007,4,0,0.0,0.0
82,2008,1,1,4.9,4.0
82,2008,2,0,0.0,0.0
82,2008,3,0,0.0,0.0
82,2008,4,0,0.0,0.0
82,2009,1,0,0.0,0.0
82,2009,2,1,4.4,4.0
82,2009,3,0,0.0,0.0
82,2009,4,1,4.4,4.0
82,2010,1,2,3.4000000000000004,3.0
82,2010,2,0,0.0,0.0
82,2010,3,1,4.2,4.0
82,2010,4,0,0.0,0.0
82,2011,1,1,4.9,5.0
82,2011,2,1,4.9,5.0
82,2011,3,2,4.85,4.5
82,2011,4,2,4.85,5.0
82,2012,1,3,4.666666666666667,5.0
82,2012,2,5,4.64,4.8
82,2012,3,3,4.7,4.666666666666667
82,2012,4,17,4.764705882352941,4.529411764705882
82,2013,1,49,4.606122448979592,4.36734693877551
82,2013,2,33,4.609090909090909,4.484848484848484
82,2013,3,31,4.448387096774193,4.258064516129032
82,2013,4,75,4.344,3.973333333333333
82,2014,1,117,4.390598290598291,4.051282051282051
82,2014,2,84,4.305952380952381,4.023809523809524
82,2014,3,82,4.278048780487805,3.9634146341463414
82,2014,4,162,4.1987654320987655,4.067901234567901
82,2015,1,319,4.135423197492163,4.059561128526646
82,2015,2,241,4.207883817427386,4.1161825726141075
82,2015,3,249,4.191967871485944,4.0602409638554215
82,2015,4,323,4.158823529411764,4.0
82,2016,1,438,4.085388127853881,3.853881278538813
82,2016,2,534,4.062921348314607,3.8895131086142323
82,2016,3,655,4.178015267175573,3.816793893129771
82,2016,4,800,4.081875,3.84625
82,2017,1,950,4.116526315789474,3.8305263157894736
82,2017,2,877,4.170923603192702,3.9464082098061573
82,2017,3,806,4.129776674937965,3.859801488833747
82,2017,4,726,4.080853994490358,3.84297520661157
82,2018,1,743,4.187483176312248,3.908479138627187
82,2018,2,758,4.120184696569921,3.8839050131926123
82,2018,3,694,4.145677233429395,3.9711815561959654
82,2018,4,761,4.160709592641262,3.935611038107753
82,2019,1,712,4.113342696629213,3.949438202247191
82,2019,2,640,4.2090625,3.871875
82,2019,3,633,4.172669826224329,4.003159557661927
82,2019,4,756,4.106349206349207,3.8439153439153437
82,2020,1,632,4.166139240506329,3.9177215189873418
82,2020,2,234,4.067094017094017,3.7606837606837606
82,2020,3,306,4.17516339869281,4.0
82,2020,4,306,4.287581699346405,4.0
82,2021,1,351,4.15042735042735,3.9458689458689458
82,2021,2,337,4.1160237388724035,3.8902077151335313
82,2021,3,242,3.938429752066116,3.5041322314049586
82,2021,4,261,3.8647509578544064,3.475095785440613
82,2022,1,192,3.959895833333333,3.515625
82,2022,2,168,3.856547619047619,3.386904761904762
82,2022,3,107,3.858878504672897,3.5046728971962615
82,2022,4,103,4.2194174757281555,4.087378640776699
82,2023,1,51,3.823529411764706,3.6666666666666665
82,2023,2,20,4.09,3.8
82,2023,3,4,4.075,5.0
83,2002,3,0,0.0,0.0
83,2002,4,0,0.0,0.0
83,2003,1,0,0.0,0.0
83,2003,2,0,0.0,0.0
83,2003,3,0,0.0,0.0
83,2003,4,0,0.0,0.0
83,2004,1,0,0.0,0.0
83,2004,2,0,0.0,0.0
83,2004,3,0,0.0,0.0
83,2004,4,0,0.0,0.0
83,2005,1,0,0.0,0.0
83,2005,2,0,0.0,0.0
83,2005,3,0,0.0,0.0
83,2005,4,0,0.0,0.0
83,2006,1,0,0.0,0.0
83,2006,2,1,4.9,5.0
83,2006,3,3,4.866666666666667,4.0
83,2006,4,1,4.8,5.0
83,2007,1,5,4.7,4.4
83,2007,2,5,4.74,4.6
83,2007,3,6,4.75,4.5
83,2007,4,6,4.55,4.333333333333333
83,2008,1,1,4.9,5.0
83,2008,2,8,4.7,4.125
83,2008,3,8,4.2625,4.25
83,2008,4,8,4.8,4.625
83,2009,1,6,4.833333333333333,4.833333333333333
83,2009,2,10,4.68,4.4
83,2009,3,6,4.0,3.8333333333333335
83,2009,4,13,4.115384615384615,4.615384615384615
83,2010,1,14,4.414285714285714,3.9285714285714284
83,2010,2,10,4.8,4.8
83,2010,3,14,4.514285714285714,4.142857142857143
83,2010,4,16,4.45,4.0
83,2011,1,20,4.595000000000001,4.1
83,2011,2,24,4.395833333333333,4.125
83,2011,3,24,4.491666666666666,4.25
83,2011,4,43,4.5093023255813955,4.069767441860465
83,2012,1,39,4.6230769230769235,4.410256410256411
83,2012,2,41,4.6658536585365855,4.585365853658536
83,2012,3,56,4.5946428571428575,4.428571428571429
83,2012,4,184,4.456521739130435,4.298913043478261
83,2013,1,184,4.5168478260869565,4.358695652173913
83,2013,2,169,4.410650887573964,4.254437869822485
83,2013,3,217,4.287557603686635,3.935483870967742
83,2013,4,296,4.305743243243243,3.983108108108108
83,2014,1,458,4.397816593886463,4.043668122270742
83,2014,2,352,4.345170454545454,4.011363636363637
83,2014,3,449,4.12271714922049,4.040089086859688
83,2014,4,694,4.10778097982709,4.002881844380403
83,2015,1,1095,4.12027397260274,4.147945205479452
83,2015,2,919,4.1602829162132755,4.139281828073994
83,2015,3,1099,4.1412192902638765,4.130118289353958
83,2015,4,1154,4.111438474870018,4.099653379549394
83,2016,1,1712,4.108294392523364,4.098130841121495
83,2016,2,1339,4.1047050037341295,4.109036594473488
83,2016,3,1196,4.069063545150502,4.04933110367893
83,2016,4,1461,4.102258726899383,4.119096509240246
83,2017,1,1502,4.139147802929427,4.145139813581891
83,2017,2,970,4.097422680412371,4.0845360824742265
83,2017,3,936,4.054273504273504,3.985042735042735
83,2017,4,954,4.012264150943396,3.8731656184486374
83,2018,1,1108,4.109115523465704,4.122743682310469
83,2018,2,954,4.064779874213837,4.0419287211740045
83,2018,3,839,4.037902264600715,4.020262216924911
83,2018,4,939,4.1061767838125665,3.982960596379127
83,2019,1,978,4.150511247443762,4.10838445807771
83,2019,2,1039,4.193262752646776,4.245428296438884
83,2019,3,1069,4.1175865294667915,4.1337698783910195
83,2019,4,1311,4.152326468344775,4.203661327231122
83,2020,1,1271,4.1362706530291105,4.116443745082612
83,2020,2,662,4.080815709969788,3.960725075528701
83,2020,3,870,4.1402298850574715,4.082758620689655
83,2020,4,885,4.101694915254237,4.058757062146893
83,2021,1,1083,4.147368421052632,4.120036934441367
83,2021,2,866,4.085334872979215,4.005773672055427
83,2021,3,677,4.102954209748892,3.9763663220088628
83,2021,4,490,4.081836734693877,3.9448979591836735
83,2022,1,469,4.094669509594883,3.946695095948827
83,2022,2,347,3.9876080691642652,3.6628242074927955
83,2022,3,351,3.9646723646723645,3.8404558404558404
83,2022,4,311,4.035691318327974,3.9035369774919615
83,2023,1,258,4.1213178294573645,3.949612403100775
83,2023,2,71,4.2169014084507035,4.28169014084507
83,2023,3,15,3.746666666666667,3.933333333333333
84,2002,3,0,0.0,0.0
84,2002,4,0,0.0,0.0
84,2003,1,0,0.0,0.0
84,2003,2,0,0.0,0.0
84,2003,3,0,0.0,0.0
84,2003,4,0,0.0,0.0
84,2004,1,0,0.0,0.0
84,2004,2,0,0.0,0.0
84,2004,3,0,0.0,0.0
84,2004,4,0,0.0,0.0
84,2005,1,0,0.0,0.0
84,2005,2,0,0.0,0.0
84,2005,3,0,0.0,0.0
84,2005,4,0,0.0,0.0
84,2006,1,0,0.0,0.0
84,2006,2,0,0.0,0.0
84,2006,3,0,0.0,0.0
84,2006,4,0,0.0,0.0
84,2007,1,0,0.0,0.0
84,2007,2,0,0.0,0.0
84,2007,3,0,0.0,0.0
84,2007,4,0,0.0,0.0
84,2008,1,0,0.0,0.0
84,2008,2,0,0.0,0.0
84,2008,3,0,0.0,0.0
84,2008,4,0,0.0,0.0
84,2009,1,0,0.0,0.0
84,2009,2,0,0.0,0.0
84,2009,3,0,0.0,0.0
84,2009,4,0,0.0,0.0
84,2010,1,0,0.0,0.0
84,2010,2,0,0.0,0.0
84,2010,3,0,0.0,0.0
84,2010,4,0,0.0,0.0
84,2011,1,0,0.0,0.0
84,2011,2,0,0.0,0.0
84,2011,3,0,0.0,0.0
84,2011,4,0,0.0,0.0
84,2012,1,0,0.0,0.0
84,2012,2,0,0.0,0.0
84,2012,3,1,4.5,1.0
84,2012,4,4,3.75,3.5
84,2013,1,8,4.3875,3.625
84,2013,2,5,4.24,3.8
84,2013,3,5,4.4399999999999995,4.2
84,2013,4,10,4.04,4.0
84,2014,1,11,4.545454545454546,4.181818181818182
84,2014,2,6,4.516666666666667,3.5
84,2014,3,7,4.4714285714285715,4.714285714285714
84,2014,4,11,3.7818181818181817,4.090909090909091
84,2015,1,31,4.180645161290323,4.580645161290323
84,2015,2,61,4.20655737704918,3.8360655737704916
84,2015,3,132,3.965151515151515,3.553030303030303
84,2015,4,153,3.7241830065359474,2.9084967320261437
84,2016,1,263,3.871102661596958,3.338403041825095
84,2016,2,609,3.824630541871921,3.1855500821018063
84,2016,3,842,3.8205463182897863,3.1983372921615203
84,2016,4,668,3.861077844311377,3.3622754491017965
84,2017,1,583,3.878387650085763,3.322469982847341
84,2017,2,827,3.922007255139057,3.493349455864571
84,2017,3,1003,3.949451645064806,3.546360917248255
84,2017,4,820,4.036585365853658,3.6195121951219513
84,2018,1,781,3.9833546734955187,3.5749039692701663
84,2018,2,887,4.005298759864712,3.579481397970688
84,2018,3,825,3.954060606060606,3.5054545454545454
84,2018,4,640,3.9393749999999996,3.553125
84,2019,1,533,3.9380863039399623,3.50656660412758
84,2019,2,675,4.027851851851852,3.562962962962963
84,2019,3,712,4.075842696629214,3.7275280898876404
84,2019,4,647,4.1190108191653785,3.7727975270479135
84,2020,1,503,3.9504970178926437,3.5347912524850895
84,2020,2,418,4.119617224880383,3.7655502392344498
84,2020,3,899,4.1375973303670746,3.8220244716351504
84,2020,4,739,4.1369418132611635,3.8267929634641407
84,2021,1,815,4.122576687116564,3.803680981595092
84,2021,2,1248,4.029246794871795,3.5753205128205128
84,2021,3,1128,3.8900709219858154,3.4202127659574466
84,2021,4,616,3.9116883116883114,3.3636363636363638
84,2022,1,477,3.851781970649895,3.379454926624738
84,2022,2,518,3.8974903474903475,3.3223938223938223
84,2022,3,417,3.913189448441247,3.323741007194245
84,2022,4,236,3.965254237288135,3.538135593220339
84,2023,1,120,3.8958333333333335,3.325
84,2023,2,22,3.7590909090909093,3.3181818181818183
84,2023,3,6,4.283333333333334,3.8333333333333335
85,2002,3,0,0.0,0.0
85,2002,4,0,0.0,0.0
85,2003,1,0,0.0,0.0
85,2003,2,0,0.0,0.0
85,2003,3,0,0.0,0.0
85,2003,4,0,0.0,0.0
85,2004,1,0,0.0,0.0
85,2004,2,0,0.0,0.0
85,2004,3,0,0.0,0.0
85,2004,4,0,0.0,0.0
85,2005,1,0,0.0,0.0
85,2005,2,0,0.0,0.0
85,2005,3,0,0.0,0.0
85,2005,4,0,0.0,0.0
85,2006,1,0,0.0,0.0
85,2006,2,0,0.0,0.0
85,2006,3,0,0.0,0.0
85,2006,4,1,4.7,4.0
85,2007,1,5,4.7,3.6
85,2007,2,0,0.0,0.0
85,2007,3,1,3.8,5.0
85,2007,4,3,4.633333333333333,4.666666666666667
85,2008,1,3,4.0,4.333333333333333
85,2008,2,2,4.9,5.0
85,2008,3,3,4.533333333333333,5.0
85,2008,4,3,4.3,3.6666666666666665
85,2009,1,5,4.720000000000001,4.2
85,2009,2,4,4.800000000000001,4.75
85,2009,3,4,3.95,4.25
85,2009,4,9,4.611111111111111,4.333333333333333
85,2010,1,7,4.714285714285714,4.857142857142857
85,2010,2,8,4.3375,3.75
85,2010,3,8,4.35,4.375
85,2010,4,4,4.75,3.75
85,2011,1,3,4.633333333333334,5.0
85,2011,2,5,4.74,4.6
85,2011,3,5,4.5200000000000005,4.0
85,2011,4,5,3.94,4.0
85,2012,1,4,3.7,4.0
85,2012,2,1,4.9,5.0
85,2012,3,3,4.766666666666667,5.0
85,2012,4,9,4.555555555555555,4.555555555555555
85,2013,1,9,4.477777777777778,4.222222222222222
85,2013,2,10,4.68,4.3
85,2013,3,12,4.633333333333334,4.583333333333333
85,2013,4,18,4.316666666666666,4.277777777777778
85,2014,1,24,4.5874999999999995,4.166666666666667
85,2014,2,27,4.529629629629629,4.2592592592592595
85,2014,3,45,4.413333333333333,4.4222222222222225
85,2014,4,80,4.33875,4.575
85,2015,1,109,4.081651376146789,4.284403669724771
85,2015,2,83,3.904819277108434,4.0
85,2015,3,113,4.170796460176991,4.371681415929204
85,2015,4,145,4.147586206896552,4.227586206896552
85,2016,1,239,4.1962343096234305,4.2301255230125525
85,2016,2,265,4.215094339622642,4.283018867924528
85,2016,3,321,4.2224299065420565,4.330218068535825
85,2016,4,438,4.097260273972602,4.146118721461187
85,2017,1,486,4.22119341563786,4.2633744855967075
85,2017,2,360,4.175,4.252777777777778
85,2017,3,389,4.226992287917738,4.19280205655527
85,2017,4,381,4.088188976377952,4.165354330708661
85,2018,1,389,4.164010282776349,4.159383033419023
85,2018,2,381,4.10498687664042,4.065616797900263
85,2018,3,415,4.08144578313253,4.110843373493976
85,2018,4,445,4.18876404494382,4.289887640449439
85,2019,1,337,4.222551928783383,4.359050445103858
85,2019,2,341,4.213489736070381,4.287390029325513
85,2019,3,383,4.275718015665796,4.344647519582246
85,2019,4,461,4.15704989154013,4.206073752711497
85,2020,1,467,4.261884368308351,4.289079229122056
85,2020,2,154,4.1454545454545455,4.233766233766234
85,2020,3,199,4.248743718592965,4.321608040201005
85,2020,4,218,4.280275229357798,4.39908256880734
85,2021,1,217,4.291244239631337,4.28110599078341
85,2021,2,234,4.170940170940171,4.1581196581196584
85,2021,3,156,4.028846153846154,3.871794871794872
85,2021,4,118,3.9584745762711866,3.8728813559322033
85,2022,1,88,4.1375,4.181818181818182
85,2022,2,87,4.150574712643678,4.103448275862069
85,2022,3,71,3.977464788732394,4.028169014084507
85,2022,4,46,4.017391304347826,4.108695652173913
85,2023,1,46,4.128260869565217,4.282608695652174
85,2023,2,20,4.17,4.1
85,2023,3,8,3.825,4.75
86,2002,3,0,0.0,0.0
86,2002,4,0,0.0,0.0
86,2003,1,0,0.0,0.0
86,2003,2,0,0.0,0.0
86,2003,3,0,0.0,0.0
86,2003,4,0,0.0,0.0
86,2004,1,0,0.0,0.0
86,2004,2,0,0.0,0.0
86,2004,3,0,0.0,0.0
86,2004,4,0,0.0,0.0
86,2005,1,0,0.0,0.0
86,2005,2,0,0.0,0.0
86,2005,3,0,0.0,0.0
86,2005,4,0,0.0,0.0
86,2006,1,0,0.0,0.0
86,2006,2,0,0.0,0.0
86,2006,3,0,0.0,0.0
86,2006,4,1,4.9,5.0
86,2007,1,8,4.65,4.875
86,2007,2,2,4.95,5.0
86,2007,3,2,4.45,5.0
86,2007,4,6,4.783333333333333,5.0
86,2008,1,15,4.58,4.733333333333333
86,2008,2,7,4.914285714285714,4.857142857142857
86,2008,3,6,4.283333333333333,4.5
86,2008,4,14,4.785714285714286,4.357142857142857
86,2009,1,24,4.658333333333333,4.291666666666667
86,2009,2,8,4.8375,4.75
86,2009,3,14,4.6571428571428575,4.285714285714286
86,2009,4,15,4.653333333333333,4.6
86,2010,1,20,4.615,4.55
86,2010,2,11,4.4363636363636365,4.0
86,2010,3,12,4.183333333333334,4.166666666666667
86,2010,4,7,4.6571428571428575,4.428571428571429
86,2011,1,10,4.73,4.2
86,2011,2,3,4.333333333333333,4.666666666666667
86,2011,3,11,4.8545454545454545,4.454545454545454
86,2011,4,7,4.7,4.0
86,2012,1,4,4.175,4.25
86,2012,2,1,1.5,2.0
86,2012,3,3,3.4333333333333336,3.3333333333333335
86,2012,4,8,3.975,3.875
86,2013,1,11,4.7272727272727275,4.363636363636363
86,2013,2,15,4.093333333333333,3.6
86,2013,3,10,4.5,4.2
86,2013,4,18,4.655555555555555,4.222222222222222
86,2014,1,23,4.426086956521739,3.6956521739130435
86,2014,2,11,4.554545454545455,4.636363636363637
86,2014,3,32,4.1875,4.125
86,2014,4,84,4.3273809523809526,4.273809523809524
86,2015,1,127,4.228346456692913,4.330708661417323
86,2015,2,119,4.098319327731092,4.0588235294117645
86,2015,3,122,3.9819672131147543,3.7131147540983607
86,2015,4,211,4.178199052132702,4.0663507109004735
86,2016,1,319,4.2564263322884015,4.238244514106583
86,2016,2,281,4.2483985765124554,4.238434163701068
86,2016,3,293,4.186348122866894,4.098976109215017
86,2016,4,459,4.279084967320261,4.222222222222222
86,2017,1,524,4.20324427480916,4.202290076335878
86,2017,2,419,4.162291169451074,4.0381861575179
86,2017,3,524,4.181297709923665,4.108778625954199
86,2017,4,527,4.153510436432637,4.003795066413662
86,2018,1,496,4.102620967741935,3.969758064516129
86,2018,2,517,4.078143133462283,3.882011605415861
86,2018,3,649,4.128197226502311,3.9969183359013867
86,2018,4,770,4.164545454545454,4.084415584415584
86,2019,1,724,4.220718232044199,4.168508287292818
86,2019,2,758,4.0514511873350925,3.7796833773087073
86,2019,3,790,4.067721518987342,3.8075949367088606
86,2019,4,810,4.148765432098766,4.008641975308642
86,2020,1,652,4.186503067484662,4.032208588957055
86,2020,2,376,4.120744680851064,3.9095744680851063
86,2020,3,309,4.146601941747573,3.9741100323624594
86,2020,4,461,4.2412147505423,4.156182212581345
86,2021,1,397,4.103022670025189,3.952141057934509
86,2021,2,359,4.037883008356546,3.816155988857939
86,2021,3,271,4.123247232472325,4.084870848708487
86,2021,4,211,3.8483412322274884,3.6824644549763033
86,2022,1,162,4.0,3.814814814814815
86,2022,2,105,4.020952380952381,3.961904761904762
86,2022,3,108,4.049074074074074,4.018518518518518
86,2022,4,89,4.0179775280898875,3.943820224719101
86,2023,1,48,4.060416666666667,4.229166666666667
86,2023,2,15,3.7733333333333334,3.8
86,2023,3,4,3.625,4.5
87,2002,3,0,0.0,0.0
87,2002,4,0,0.0,0.0
87,2003,1,0,0.0,0.0
87,2003,2,0,0.0,0.0
87,2003,3,0,0.0,0.0
87,2003,4,0,0.0,0.0
87,2004,1,0,0.0,0.0
87,2004,2,0,0.0,0.0
87,2004,3,0,0.0,0.0
87,2004,4,0,0.0,0.0
87,2005,1,0,0.0,0.0
87,2005,2,0,0.0,0.0
87,2005,3,0,0.0,0.0
87,2005,4,0,0.0,0.0
87,2006,1,0,0.0,0.0
87,2006,2,0,0.0,0.0
87,2006,3,0,0.0,0.0
87,2006,4,1,4.8,5.0
87,2007,1,1,5.0,4.0
87,2007,2,0,0.0,0.0
87,2007,3,0,0.0,0.0
87,2007,4,0,0.0,0.0
87,2008,1,1,4.9,5.0
87,2008,2,0,0.0,0.0
87,2008,3,0,0.0,0.0
87,2008,4,0,0.0,0.0
87,2009,1,3,4.1000000000000005,3.6666666666666665
87,2009,2,1,4.2,3.0
87,2009,3,0,0.0,0.0
87,2009,4,0,0.0,0.0
87,2010,1,0,0.0,0.0
87,2010,2,0,0.0,0.0
87,2010,3,1,4.9,4.0
87,2010,4,2,4.15,2.5
87,2011,1,0,0.0,0.0
87,2011,2,1,5.0,5.0
87,2011,3,1,3.9,3.0
87,2011,4,1,5.0,5.0
87,2012,1,3,4.5,3.6666666666666665
87,2012,2,1,3.0,1.0
87,2012,3,3,4.666666666666667,5.0
87,2012,4,7,4.257142857142857,3.142857142857143
87,2013,1,7,3.042857142857143,2.5714285714285716
87,2013,2,6,4.8500000000000005,4.5
87,2013,3,8,4.475,4.125
87,2013,4,6,4.766666666666667,4.666666666666667
87,2014,1,12,3.9916666666666667,3.9166666666666665
87,2014,2,11,4.618181818181818,4.2727272727272725
87,2014,3,17,4.152941176470588,4.176470588235294
87,2014,4,37,4.224324324324325,4.216216216216216
87,2015,1,45,4.002222222222222,3.977777777777778
87,2015,2,47,4.361702127659575,4.085106382978723
87,2015,3,60,4.363333333333333,4.033333333333333
87,2015,4,138,4.2297101449275365,4.072463768115942
87,2016,1,357,4.277591036414566,4.0588235294117645
87,2016,2,693,4.108658008658009,3.8066378066378066
87,2016,3,1068,4.1837078651685395,3.904494382022472
87,2016,4,1083,4.102400738688827,3.7867036011080333
87,2017,1,1263,4.1488519398258115,3.9002375296912115
87,2017,2,1498,4.191121495327103,3.932576769025367
87,2017,3,1594,4.237954830614806,4.014429109159347
87,2017,4,1136,4.180633802816901,3.886443661971831
87,2018,1,1030,4.219902912621359,3.986407766990291
87,2018,2,1348,4.183902077151335,3.9473293768545994
87,2018,3,1231,4.181559707554833,3.9439480097481723
87,2018,4,963,4.195015576323987,3.980269989615784
87,2019,1,901,4.209988901220865,3.9167591564927857
87,2019,2,1142,4.189404553415061,3.95446584938704
87,2019,3,1192,4.163255033557047,3.8884228187919465
87,2019,4,1201,4.247626977518734,3.9691923397169027
87,2020,1,1021,4.198041136141038,3.960822722820764
87,2020,2,374,4.124598930481283,3.8262032085561497
87,2020,3,463,4.161771058315335,3.9092872570194386
87,2020,4,477,4.249266247379455,4.054507337526205
87,2021,1,490,4.167959183673469,3.9489795918367347
87,2021,2,572,4.035314685314685,3.7132867132867133
87,2021,3,636,4.067295597484277,3.6367924528301887
87,2021,4,438,4.063013698630137,3.7146118721461185
87,2022,1,317,4.153627760252366,3.6119873817034702
87,2022,2,321,4.094392523364486,3.710280373831776
87,2022,3,255,4.10078431372549,3.8117647058823527
87,2022,4,213,4.111267605633803,3.7136150234741785
87,2023,1,89,4.021348314606741,3.539325842696629
87,2023,2,26,3.9884615384615385,3.8461538461538463
87,2023,3,3,4.0,4.333333333333333
88,2002,3,0,0.0,0.0
88,2002,4,0,0.0,0.0
88,2003,1,0,0.0,0.0
88,2003,2,0,0.0,0.0
88,2003,3,0,0.0,0.0
88,2003,4,0,0.0,0.0
88,2004,1,0,0.0,0.0
88,2004,2,0,0.0,0.0
88,2004,3,0,0.0,0.0
88,2004,4,0,0.0,0.0
88,2005,1,0,0.0,0.0
88,2005,2,0,0.0,0.0
88,2005,3,1,4.7,5.0
88,2005,4,0,0.0,0.0
88,2006,1,0,0.0,0.0
88,2006,2,0,0.0,0.0
88,2006,3,1,4.7,4.0
88,2006,4,0,0.0,0.0
88,2007,1,4,3.225,2.75
88,2007,2,2,4.85,5.0
88,2007,3,0,0.0,0.0
88,2007,4,1,4.9,3.0
88,2008,1,1,5.0,5.0
